"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-10","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.496","","","","3"
"2015-11","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.529","","","","3"
"2015-12","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.500","","","","3"
"2016-01","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.452","","","","3"
"2016-02","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.478","","","","3"
"2016-03","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.543","","","","3"
"2016-04","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.598","","","","3"
"2016-05","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.618","","","","3"
"2016-06","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.510","","","","3"
"2016-07","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.574","","","","3"
"2016-08","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.553","","","","3"
"2016-09","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.574","","","","3"
"2016-10","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.579","","","","3"
"2016-11","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.581","","","","3"
"2016-12","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.650","","","","3"
"2017-01","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.609","","","","3"
"2017-02","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.607","","","","3"
"2017-03","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.644","","","","3"
"2017-04","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.643","","","","3"
"2017-05","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.650","","","","3"
"2017-06","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.889","","","","3"
"2017-07","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.136","","","","3"
"2017-08","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.153","","","","3"
"2017-09","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.455","","","","3"
"2017-10","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.300","","","","3"
"2017-11","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.296","","","","3"
"2017-12","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.522","","","","3"
"2018-01","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.611","","","","3"
"2018-02","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.605","","","","3"
"2018-03","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.598","","","","3"
"2018-04","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.684","","","","3"
"2018-05","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.705","","","","3"
"2018-06","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.663","","","","3"
"2018-07","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.832","","","","3"
"2018-08","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.968","","","","3"
"2018-09","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.992","","","","3"
"2018-10","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","2.144","","","","3"
"2018-11","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","2.110","","","","3"
"2018-12","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.938","","","","3"
"2019-01","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.906","","","","3"
"2019-02","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.817","","","","3"
"2019-03","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.698","","","","3"
"2019-04","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.709","","","","3"
"2019-05","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.723","","","","3"
"2019-06","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.673","","","","3"
"2019-07","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.660","","","","3"
"2019-08","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.555","","","","3"
"2019-09","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.737","","","","3"
"2019-10","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.760","","","","3"
"2019-11","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.695","","","","3"
"2019-12","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.759","","","","3"
"2020-01","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.718","","","","3"
"2020-02","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.623","","","","3"
"2020-03","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.368","","","","3"
"2020-04","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.380","","","","3"
"2020-05","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.297","","","","3"
"2020-06","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.284","","","","3"
"2020-07","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.234","","","","3"
"2020-08","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.221","","","","3"
"2020-09","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.219","","","","3"
"2020-10","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.179","","","","3"
"2020-11","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.213","","","","3"
"2020-12","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.196","","","","3"
"2021-01","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.131","","","","3"
"2021-02","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.147","","","","3"
"2021-03","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.175","","","","3"
"2021-04","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.220","","","","3"
"2021-05","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.205","","","","3"
"2021-06","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.246","","","","3"
"2021-07","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.259","","","","3"
"2021-08","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.282","","","","3"
"2021-09","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.319","","","","3"
"2021-10","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.547","","","","3"
"2021-11","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.799","","","","3"
"2021-12","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","0.819","","","","3"
"2022-01","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.100","","","","3"
"2022-02","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.304","","","","3"
"2022-03","Canada","2016A000011124","Treasury bill auction - average yields: 1 year","Percent","239","units","0","v122498","1.50","1.989","","","","3"
